Rent_Groups,PredictedProb,LL,UL,Grouping_Var,Grouping
2539,0.099665301,0.063067155,0.155196948,None,None
2544,0.011179777,0.006012241,0.020696345,None,None
2554,0.080925651,0.05260714,0.121672211,None,None
2559,0.083976193,0.05807337,0.119805544,None,None
2574,0.108984526,0.075609167,0.154628026,None,None
2579,0.070986797,0.046346708,0.10760627,None,None
2589,0.073734414,0.049221217,0.109054561,None,None
2594,0.090839863,0.056121625,0.144756414,None,None
2599,0.046420285,0.029305183,0.07467394,None,None
2609,0.089323268,0.065087619,0.12141124,None,None
2624,0.14821187,0.082797731,0.2509208,None,None
2634,0.222765577,0.146749868,0.323240172,None,None
2639,0.187288086,0.119095667,0.287161674,None,None
2644,0.122759942,0.073885011,0.197085369,None,None
2649,0.069946612,0.047673241,0.101517001,None,None
2659,0.105558324,0.066596319,0.16339056,None,None
2664,0.07810951,0.041438478,0.142411286,None,None
2669,0.173773622,0.113761111,0.256289356,None,None
2674,0.159437769,0.115503408,0.215861351,None,None
2679,0.058490411,0.032253781,0.103780356,None,None
2694,0.087973929,0.05219067,0.144611596,None,None
2734,0.066819198,0.04069407,0.107638531,None,None
2754,0.072161188,0.036276938,0.138286785,None,None
2769,0.182123267,0.132793204,0.244609576,None,None
2774,0.113757043,0.056858142,0.214637465,None,None
2784,0.109319535,0.06727205,0.172779864,None,None
2789,0.19441036,0.088009668,0.349891391,None,None
2794,0.059133337,0.038300929,0.090282042,None,None
2804,0.184757357,0.132512129,0.251626287,None,None
2809,0.161188889,0.120758395,0.21189351,None,None
2814,0.048221507,0.025300607,0.090032264,None,None
2834,0.083298703,0.051373736,0.132295912,None,None
2839,0.133185899,0.091478155,0.18993408,None,None
2844,0.076348812,0.044237506,0.129176124,None,None
2849,0.057512943,0.032008074,0.101215739,None,None
2874,0.039079814,0.024735588,0.061220129,None,None
2909,0.152627776,0.104004318,0.218441338,None,None
2919,0.07938566,0.046816933,0.131642333,None,None
2929,0.056654919,0.036304576,0.087378243,None,None
2934,0.122534823,0.07603351,0.194655744,None,None
2974,0.122576843,0.078942932,0.19271551,None,None
2994,0.077996713,0.043157488,0.136680301,None,None
2999,0.117405855,0.063915103,0.205820205,None,None
3004,0.057732334,0.033397639,0.098719023,None,None
3009,0.043289737,0.026277976,0.070516959,None,None
3029,0.18457615,0.13030681,0.2548248,None,None
3039,0.116504725,0.07156855,0.18359066,None,None
3044,0.070967631,0.04381757,0.112953061,None,None
3059,0.112824763,0.062097277,0.199862984,None,None
3079,0.15684061,0.102500736,0.233303918,None,None
3084,0.079793979,0.051383981,0.121766399,None,None
3099,0.176366981,0.123342258,0.245795685,None,None
3124,0.187706032,0.110851511,0.299874034,None,None
3184,0.08713448,0.051783083,0.14529246,None,None
3194,0.199545507,0.105182807,0.33246075,None,None
3199,0.227793687,0.115300266,0.400372258,None,None
3204,0.096391441,0.058401701,0.154896483,None,None
3234,0.142424241,0.080170272,0.240386296,None,None
3269,0.078689916,0.047142781,0.128500877,None,None
3314,0.103745958,0.059360045,0.175141403,None,None
3319,0.032594084,0.019135858,0.054999129,None,None
3364,0.136664368,0.086098437,0.210100565,None,None
3394,0.169264689,0.088871036,0.298553203,None,None
3399,0.082763724,0.040555359,0.161506179,None,None
3609,0.22114489,0.148670386,0.315842135,None,None
3674,0.081896337,0.050930658,0.129100501,None,None
3694,0.066541367,0.039026039,0.111225883,None,None
3744,0.072796934,0.03796892,0.135077482,None,None
3759,0.14643385,0.086920853,0.23615547,None,None
3824,0.182405507,0.108603533,0.290041381,None,None
3834,0.228021347,0.133839355,0.360866529,None,None
3934,0.100415428,0.055183047,0.175824232,None,None
3999,0.095386575,0.058311851,0.152089552,None,None
4309,0.071958134,0.026974631,0.176715473,None,None
4484,0.093455071,0.047694012,0.175051743,None,None
4539,0.197257319,0.102378915,0.346155137,None,None
5934,0.087851291,0.033123685,0.213052391,None,None
7244,0.310204071,0.109990523,0.620696852,None,None
524,0.13020836,0.10736415,0.157146619,No Change,Relationship_Status
534,0.092058703,0.067996544,0.123529355,No Change,Relationship_Status
539,0.103636936,0.07558426,0.144353546,No Change,Relationship_Status
544,0.124602767,0.100938164,0.152938173,No Change,Relationship_Status
554,0.081305299,0.056877575,0.115638707,No Change,Relationship_Status
559,0.09686063,0.076578067,0.12173661,No Change,Relationship_Status
564,0.087186132,0.059927448,0.127332511,No Change,Relationship_Status
569,0.101188903,0.077887189,0.130605126,No Change,Relationship_Status
574,0.1022658,0.080723394,0.129510508,No Change,Relationship_Status
579,0.095968118,0.070265721,0.130471535,No Change,Relationship_Status
584,0.135246928,0.106112167,0.171294936,No Change,Relationship_Status
589,0.112781811,0.090056695,0.141089302,No Change,Relationship_Status
594,0.099832883,0.078443466,0.126568535,No Change,Relationship_Status
599,0.093649191,0.066682056,0.14376715,No Change,Relationship_Status
604,0.095882525,0.072011953,0.127150188,No Change,Relationship_Status
609,0.092838311,0.071028454,0.1208218,No Change,Relationship_Status
614,0.092396029,0.071234331,0.121714785,No Change,Relationship_Status
619,0.088585448,0.069792945,0.112115693,No Change,Relationship_Status
624,0.105423391,0.080461385,0.137928113,No Change,Relationship_Status
629,0.098814282,0.07717381,0.126083723,No Change,Relationship_Status
634,0.105682223,0.081187855,0.137462512,No Change,Relationship_Status
639,0.123623205,0.091678718,0.166332168,No Change,Relationship_Status
644,0.112311145,0.088548987,0.14173503,No Change,Relationship_Status
649,0.106715608,0.082261822,0.138300667,No Change,Relationship_Status
654,0.114411432,0.089479845,0.145745925,No Change,Relationship_Status
659,0.115725912,0.090291241,0.147563804,No Change,Relationship_Status
664,0.128678634,0.097802244,0.168372007,No Change,Relationship_Status
669,0.099384064,0.073967257,0.133101413,No Change,Relationship_Status
674,0.122927251,0.095464811,0.157264225,No Change,Relationship_Status
679,0.120352091,0.093968392,0.153262837,No Change,Relationship_Status
684,0.114387911,0.087418268,0.148882475,No Change,Relationship_Status
689,0.110201028,0.085718741,0.141127827,No Change,Relationship_Status
694,0.129356635,0.096618792,0.18051599,No Change,Relationship_Status
699,0.109239239,0.083373612,0.142126925,No Change,Relationship_Status
704,0.110726132,0.08464354,0.143928279,No Change,Relationship_Status
709,0.125234293,0.095928451,0.163331679,No Change,Relationship_Status
714,0.112612129,0.086693249,0.145467156,No Change,Relationship_Status
719,0.117303302,0.085804315,0.159846983,No Change,Relationship_Status
724,0.128858284,0.099643052,0.165338175,No Change,Relationship_Status
729,0.103557673,0.078912124,0.137004971,No Change,Relationship_Status
734,0.123090743,0.091594579,0.163962126,No Change,Relationship_Status
739,0.136146787,0.107418568,0.171483091,No Change,Relationship_Status
744,0.125829278,0.097666704,0.161991824,No Change,Relationship_Status
749,0.125916395,0.096673487,0.163024596,No Change,Relationship_Status
754,0.129010006,0.099083046,0.167580789,No Change,Relationship_Status
759,0.129104057,0.101284249,0.163642987,No Change,Relationship_Status
764,0.113630109,0.085783913,0.149671343,No Change,Relationship_Status
769,0.134607417,0.103579568,0.174239987,No Change,Relationship_Status
774,0.115706387,0.089511111,0.148828053,No Change,Relationship_Status
779,0.114126562,0.089143006,0.145297868,No Change,Relationship_Status
784,0.110980479,0.086186222,0.142812729,No Change,Relationship_Status
789,0.115354909,0.089117103,0.148574956,No Change,Relationship_Status
794,0.125219072,0.092327931,0.169216262,No Change,Relationship_Status
799,0.123771642,0.097661126,0.156057735,No Change,Relationship_Status
804,0.129969048,0.096014295,0.186478846,No Change,Relationship_Status
809,0.115738455,0.085820344,0.156127611,No Change,Relationship_Status
814,0.117938717,0.091639408,0.151616158,No Change,Relationship_Status
819,0.123719702,0.095485553,0.16038198,No Change,Relationship_Status
824,0.135674735,0.100634436,0.183370254,No Change,Relationship_Status
829,0.116463084,0.087965515,0.153269024,No Change,Relationship_Status
834,0.12858324,0.10136724,0.162374888,No Change,Relationship_Status
839,0.122225374,0.094637959,0.157284295,No Change,Relationship_Status
844,0.119088806,0.093861719,0.150636017,No Change,Relationship_Status
849,0.118466995,0.091370665,0.153795491,No Change,Relationship_Status
854,0.129876415,0.102255207,0.164930531,No Change,Relationship_Status
859,0.128893041,0.099564239,0.166820925,No Change,Relationship_Status
864,0.125072401,0.096530413,0.161522103,No Change,Relationship_Status
869,0.116704988,0.090384319,0.150245624,No Change,Relationship_Status
874,0.134541295,0.104563482,0.1723115,No Change,Relationship_Status
879,0.114936211,0.088711536,0.148652794,No Change,Relationship_Status
884,0.123649681,0.094715721,0.160546612,No Change,Relationship_Status
889,0.11795094,0.088180446,0.158419927,No Change,Relationship_Status
894,0.121479007,0.091940328,0.159853405,No Change,Relationship_Status
899,0.104145689,0.079579012,0.137021649,No Change,Relationship_Status
904,0.132571757,0.105347042,0.166043605,No Change,Relationship_Status
909,0.129804734,0.097231688,0.174070816,No Change,Relationship_Status
914,0.116822892,0.088180522,0.154569652,No Change,Relationship_Status
919,0.128521774,0.10038673,0.164140337,No Change,Relationship_Status
924,0.113903625,0.087083669,0.148971136,No Change,Relationship_Status
929,0.111358323,0.087435263,0.141834732,No Change,Relationship_Status
934,0.115911958,0.086368387,0.15503654,No Change,Relationship_Status
939,0.108615198,0.081737743,0.144388105,No Change,Relationship_Status
944,0.112324088,0.088317404,0.143004011,No Change,Relationship_Status
949,0.110112252,0.084614945,0.143418856,No Change,Relationship_Status
954,0.114908194,0.085706408,0.152817082,No Change,Relationship_Status
959,0.101051779,0.078781586,0.129006357,No Change,Relationship_Status
964,0.14006276,0.107083531,0.182943567,No Change,Relationship_Status
969,0.108830863,0.082053592,0.143878947,No Change,Relationship_Status
974,0.110194465,0.084184772,0.143734956,No Change,Relationship_Status
979,0.10729492,0.08040144,0.142913896,No Change,Relationship_Status
984,0.134254964,0.104159508,0.17331023,No Change,Relationship_Status
989,0.116566061,0.089839753,0.15026108,No Change,Relationship_Status
994,0.109033078,0.080709105,0.146164169,No Change,Relationship_Status
999,0.116504549,0.085486338,0.158040744,No Change,Relationship_Status
1004,0.11415025,0.087097671,0.149019319,No Change,Relationship_Status
1009,0.119919573,0.091185383,0.157747784,No Change,Relationship_Status
1014,0.119679781,0.089908184,0.159478599,No Change,Relationship_Status
1019,0.108356696,0.07919411,0.14737675,No Change,Relationship_Status
1024,0.104884761,0.079625955,0.137521781,No Change,Relationship_Status
1029,0.121925658,0.091304275,0.162014392,No Change,Relationship_Status
1034,0.114780328,0.088345,0.148225086,No Change,Relationship_Status
1039,0.109164902,0.08127644,0.152479566,No Change,Relationship_Status
1044,0.113379666,0.084983001,0.150730281,No Change,Relationship_Status
1049,0.114510166,0.089174216,0.147390487,No Change,Relationship_Status
1054,0.123799546,0.096027808,0.158752039,No Change,Relationship_Status
1059,0.116315231,0.089148722,0.154231721,No Change,Relationship_Status
1064,0.146676828,0.114524131,0.186711218,No Change,Relationship_Status
1069,0.109887387,0.082822542,0.145210747,No Change,Relationship_Status
1074,0.110905171,0.082654002,0.147937075,No Change,Relationship_Status
1079,0.123941414,0.092238754,0.165918064,No Change,Relationship_Status
1084,0.100205706,0.076271573,0.131335421,No Change,Relationship_Status
1089,0.113419113,0.082558939,0.155390004,No Change,Relationship_Status
1094,0.111970732,0.085858941,0.146051952,No Change,Relationship_Status
1099,0.10822414,0.081865487,0.142746459,No Change,Relationship_Status
1104,0.122860914,0.091180095,0.165178888,No Change,Relationship_Status
1109,0.107240145,0.08218246,0.139200304,No Change,Relationship_Status
1114,0.111199242,0.085833834,0.14310008,No Change,Relationship_Status
1119,0.128203545,0.094708116,0.173115525,No Change,Relationship_Status
1124,0.121856055,0.092975814,0.158829487,No Change,Relationship_Status
1129,0.107713832,0.081836902,0.141819543,No Change,Relationship_Status
1134,0.11610028,0.090061974,0.148663161,No Change,Relationship_Status
1139,0.120547984,0.089551101,0.164278563,No Change,Relationship_Status
1144,0.108127695,0.082262062,0.142404234,No Change,Relationship_Status
1149,0.107210873,0.081156207,0.141350079,No Change,Relationship_Status
1154,0.107436325,0.08214673,0.13962511,No Change,Relationship_Status
1159,0.100591027,0.078566452,0.128281505,No Change,Relationship_Status
1164,0.111107836,0.084537065,0.145055005,No Change,Relationship_Status
1169,0.115503952,0.08370756,0.158838619,No Change,Relationship_Status
1174,0.135217711,0.100319545,0.179918665,No Change,Relationship_Status
1179,0.107052014,0.077537293,0.147742179,No Change,Relationship_Status
1184,0.11676665,0.089481367,0.151200983,No Change,Relationship_Status
1189,0.099156809,0.074614988,0.131109982,No Change,Relationship_Status
1194,0.101636715,0.078282379,0.131202093,No Change,Relationship_Status
1199,0.110590632,0.083884502,0.14494403,No Change,Relationship_Status
1204,0.115547214,0.085907361,0.154653398,No Change,Relationship_Status
1209,0.110568924,0.083823488,0.144890076,No Change,Relationship_Status
1214,0.126846512,0.092973702,0.172527535,No Change,Relationship_Status
1219,0.110139018,0.083802297,0.144871595,No Change,Relationship_Status
1224,0.103625507,0.08033379,0.133303824,No Change,Relationship_Status
1229,0.10505907,0.076706728,0.14290601,No Change,Relationship_Status
1234,0.098571382,0.075232999,0.129418945,No Change,Relationship_Status
1239,0.123916694,0.086373982,0.179165621,No Change,Relationship_Status
1244,0.088293165,0.066063673,0.117062597,No Change,Relationship_Status
1249,0.138051915,0.103215501,0.18297736,No Change,Relationship_Status
1254,0.132899655,0.096593818,0.181599702,No Change,Relationship_Status
1259,0.10566025,0.081302837,0.136524763,No Change,Relationship_Status
1264,0.110159978,0.081733383,0.147143411,No Change,Relationship_Status
1269,0.122358825,0.092586638,0.161270475,No Change,Relationship_Status
1274,0.105908113,0.076787789,0.146006743,No Change,Relationship_Status
1279,0.101918399,0.077698529,0.133673335,No Change,Relationship_Status
1284,0.113081857,0.084447619,0.150177495,No Change,Relationship_Status
1289,0.102497667,0.075632535,0.138777229,No Change,Relationship_Status
1294,0.122939935,0.094039586,0.159627462,No Change,Relationship_Status
1299,0.111798292,0.084139895,0.1477379,No Change,Relationship_Status
1304,0.09622158,0.066568142,0.137802335,No Change,Relationship_Status
1309,0.112854756,0.085458964,0.149396741,No Change,Relationship_Status
1314,0.097685576,0.069960421,0.136223758,No Change,Relationship_Status
1319,0.119026088,0.090342358,0.156685539,No Change,Relationship_Status
1324,0.095489767,0.073441211,0.123704898,No Change,Relationship_Status
1329,0.094196026,0.070253258,0.125625273,No Change,Relationship_Status
1334,0.101997936,0.075266851,0.138028692,No Change,Relationship_Status
1339,0.092118136,0.067773374,0.124495934,No Change,Relationship_Status
1344,0.095801917,0.069324616,0.137184279,No Change,Relationship_Status
1349,0.09005482,0.067033009,0.120961258,No Change,Relationship_Status
1354,0.125956615,0.093703621,0.167628724,No Change,Relationship_Status
1359,0.095111584,0.071924984,0.125349318,No Change,Relationship_Status
1364,0.127482805,0.095091169,0.168424667,No Change,Relationship_Status
1369,0.10513508,0.072142017,0.152973014,No Change,Relationship_Status
1374,0.092539446,0.06782388,0.124994583,No Change,Relationship_Status
1379,0.118010634,0.089207765,0.155706652,No Change,Relationship_Status
1384,0.094930568,0.071745787,0.124721243,No Change,Relationship_Status
1389,0.09224002,0.066653801,0.126796121,No Change,Relationship_Status
1394,0.144718708,0.111406925,0.186989154,No Change,Relationship_Status
1399,0.108947807,0.079516173,0.147506136,No Change,Relationship_Status
1404,0.103411071,0.078022169,0.136517542,No Change,Relationship_Status
1409,0.090059231,0.061202779,0.137515886,No Change,Relationship_Status
1414,0.128641293,0.084677864,0.213646134,No Change,Relationship_Status
1419,0.131921291,0.098439681,0.173818153,No Change,Relationship_Status
1424,0.060053163,0.038379873,0.094118716,No Change,Relationship_Status
1429,0.126029916,0.091621043,0.172632765,No Change,Relationship_Status
1434,0.10564129,0.079138905,0.139753181,No Change,Relationship_Status
1439,0.09863602,0.076008364,0.127554525,No Change,Relationship_Status
1444,0.068592758,0.048621055,0.096762904,No Change,Relationship_Status
1449,0.08102481,0.061678595,0.106194405,No Change,Relationship_Status
1454,0.09790077,0.069308187,0.139352849,No Change,Relationship_Status
1459,0.113140132,0.087697114,0.144790547,No Change,Relationship_Status
1464,0.136357945,0.10192499,0.180780438,No Change,Relationship_Status
1469,0.092878174,0.068892666,0.124234662,No Change,Relationship_Status
1474,0.093513238,0.06899763,0.125723716,No Change,Relationship_Status
1479,0.098690461,0.073682501,0.131610112,No Change,Relationship_Status
1484,0.110343104,0.08347352,0.144796667,No Change,Relationship_Status
1489,0.130812276,0.094463075,0.178646939,No Change,Relationship_Status
1494,0.088736786,0.064181314,0.121531331,No Change,Relationship_Status
1499,0.094529132,0.072005262,0.123553168,No Change,Relationship_Status
1504,0.093962256,0.070781691,0.123987129,No Change,Relationship_Status
1509,0.116300537,0.084823057,0.162021644,No Change,Relationship_Status
1514,0.086081749,0.06253164,0.117660947,No Change,Relationship_Status
1519,0.105034419,0.073208388,0.149665328,No Change,Relationship_Status
1524,0.123994356,0.091185976,0.166992106,No Change,Relationship_Status
1529,0.115914999,0.088094728,0.151548065,No Change,Relationship_Status
1534,0.110423833,0.082140526,0.146774184,No Change,Relationship_Status
1539,0.134232241,0.098714086,0.182765561,No Change,Relationship_Status
1544,0.058847095,0.041284793,0.083081731,No Change,Relationship_Status
1549,0.120853002,0.089536183,0.161413917,No Change,Relationship_Status
1554,0.11463818,0.082881099,0.156618998,No Change,Relationship_Status
1559,0.107282956,0.077087928,0.148507605,No Change,Relationship_Status
1564,0.105991906,0.079797248,0.139178585,No Change,Relationship_Status
1569,0.103920775,0.078615725,0.13605812,No Change,Relationship_Status
1574,0.091332233,0.063827062,0.130850929,No Change,Relationship_Status
1579,0.127337245,0.086228295,0.185961677,No Change,Relationship_Status
1584,0.109627023,0.08062181,0.147686526,No Change,Relationship_Status
1589,0.149877957,0.113096986,0.1962557,No Change,Relationship_Status
1594,0.117080111,0.083832024,0.161125954,No Change,Relationship_Status
1599,0.094620772,0.069263858,0.128391798,No Change,Relationship_Status
1604,0.092148988,0.065203424,0.129573127,No Change,Relationship_Status
1609,0.093683659,0.068958744,0.126435699,No Change,Relationship_Status
1614,0.091364803,0.062685298,0.131762833,No Change,Relationship_Status
1619,0.069677816,0.051831399,0.093060193,No Change,Relationship_Status
1624,0.073774345,0.054403785,0.100263205,No Change,Relationship_Status
1629,0.07707253,0.055935484,0.106889504,No Change,Relationship_Status
1634,0.076774615,0.057377703,0.102268742,No Change,Relationship_Status
1639,0.116716528,0.087087179,0.154161501,No Change,Relationship_Status
1644,0.096939442,0.072245322,0.130654579,No Change,Relationship_Status
1649,0.126954534,0.086225413,0.18380388,No Change,Relationship_Status
1654,0.106105778,0.074587697,0.149578908,No Change,Relationship_Status
1659,0.082616043,0.056067886,0.121052402,No Change,Relationship_Status
1664,0.111839447,0.081670263,0.150989185,No Change,Relationship_Status
1669,0.119050527,0.087637365,0.159489983,No Change,Relationship_Status
1674,0.062296814,0.039281167,0.097378895,No Change,Relationship_Status
1679,0.10154254,0.075385339,0.135829713,No Change,Relationship_Status
1684,0.122340027,0.088204896,0.167500745,No Change,Relationship_Status
1689,0.136943758,0.101337666,0.182780328,No Change,Relationship_Status
1694,0.108709914,0.07917965,0.150305041,No Change,Relationship_Status
1699,0.074242343,0.054509251,0.100753018,No Change,Relationship_Status
1704,0.115464043,0.08697042,0.152393046,No Change,Relationship_Status
1709,0.092840622,0.061351919,0.139496575,No Change,Relationship_Status
1714,0.094675332,0.067125214,0.133600756,No Change,Relationship_Status
1719,0.088130186,0.062539629,0.122958287,No Change,Relationship_Status
1724,0.109696892,0.075390707,0.158568505,No Change,Relationship_Status
1729,0.109468588,0.073929532,0.158885874,No Change,Relationship_Status
1734,0.110165217,0.07549166,0.158973375,No Change,Relationship_Status
1739,0.107817341,0.074432786,0.154257897,No Change,Relationship_Status
1744,0.058727729,0.041486271,0.082517409,No Change,Relationship_Status
1749,0.116875415,0.081934652,0.16539825,No Change,Relationship_Status
1754,0.132854711,0.098872067,0.177381468,No Change,Relationship_Status
1759,0.137375188,0.106794007,0.175025539,No Change,Relationship_Status
1764,0.072145137,0.050841361,0.101975677,No Change,Relationship_Status
1769,0.07385055,0.05201707,0.104238067,No Change,Relationship_Status
1774,0.117334316,0.082786406,0.164517356,No Change,Relationship_Status
1779,0.068202325,0.047837207,0.096458175,No Change,Relationship_Status
1784,0.133489071,0.093049939,0.18777342,No Change,Relationship_Status
1789,0.116820855,0.082904831,0.162542416,No Change,Relationship_Status
1794,0.159490963,0.11228249,0.221931715,No Change,Relationship_Status
1799,0.074423569,0.053481311,0.104113717,No Change,Relationship_Status
1804,0.089576222,0.062473953,0.130405884,No Change,Relationship_Status
1809,0.088459007,0.061513571,0.126733331,No Change,Relationship_Status
1814,0.16796123,0.123676989,0.226559775,No Change,Relationship_Status
1819,0.056555818,0.039757763,0.079874082,No Change,Relationship_Status
1824,0.109109788,0.077564802,0.151273415,No Change,Relationship_Status
1829,0.08815646,0.063821036,0.120417248,No Change,Relationship_Status
1834,0.112219338,0.076186543,0.162745279,No Change,Relationship_Status
1839,0.146274295,0.105829902,0.201564288,No Change,Relationship_Status
1849,0.061234441,0.040274086,0.092055585,No Change,Relationship_Status
1854,0.066335173,0.048427729,0.09053074,No Change,Relationship_Status
1859,0.107670058,0.070126403,0.162925934,No Change,Relationship_Status
1864,0.074111786,0.053769581,0.101325786,No Change,Relationship_Status
1869,0.090709044,0.065012057,0.125438044,No Change,Relationship_Status
1874,0.092149817,0.063701138,0.133890796,No Change,Relationship_Status
1879,0.054255952,0.038388883,0.076162047,No Change,Relationship_Status
1884,0.045118518,0.027881832,0.072747893,No Change,Relationship_Status
1889,0.107877062,0.071571169,0.164800088,No Change,Relationship_Status
1894,0.086742065,0.061476983,0.121895133,No Change,Relationship_Status
1899,0.138862984,0.102127665,0.186215919,No Change,Relationship_Status
1904,0.093023681,0.065365895,0.13069947,No Change,Relationship_Status
1909,0.088066442,0.057653184,0.132792435,No Change,Relationship_Status
1914,0.100579655,0.070954865,0.140813409,No Change,Relationship_Status
1919,0.099636377,0.069660408,0.140470598,No Change,Relationship_Status
1924,0.090629335,0.062257141,0.130312825,No Change,Relationship_Status
1929,0.09359058,0.063719585,0.136409101,No Change,Relationship_Status
1934,0.051708783,0.036221846,0.073631768,No Change,Relationship_Status
1939,0.125338543,0.089759149,0.172583689,No Change,Relationship_Status
1944,0.085638625,0.06278446,0.116169104,No Change,Relationship_Status
1949,0.081120471,0.056014294,0.118027895,No Change,Relationship_Status
1954,0.061962244,0.041888987,0.093069514,No Change,Relationship_Status
1959,0.083996581,0.058310604,0.120203966,No Change,Relationship_Status
1964,0.101973816,0.071482093,0.144711112,No Change,Relationship_Status
1969,0.142860126,0.089348109,0.224958547,No Change,Relationship_Status
1974,0.124634733,0.076720594,0.199124879,No Change,Relationship_Status
1979,0.128187539,0.086166168,0.189328032,No Change,Relationship_Status
1984,0.093009765,0.066072242,0.129549989,No Change,Relationship_Status
1989,0.074113487,0.051794145,0.106851659,No Change,Relationship_Status
1999,0.066357657,0.04370901,0.099520785,No Change,Relationship_Status
2004,0.16792709,0.118920131,0.231626855,No Change,Relationship_Status
2009,0.063920348,0.046221143,0.087775147,No Change,Relationship_Status
2019,0.108962342,0.076442321,0.1546636,No Change,Relationship_Status
2024,0.163930118,0.082991704,0.292318663,No Change,Relationship_Status
2029,0.113193814,0.079916299,0.158634179,No Change,Relationship_Status
2034,0.135708265,0.100966064,0.180175813,No Change,Relationship_Status
2039,0.085968887,0.055770078,0.131768625,No Change,Relationship_Status
2044,0.0695887,0.04993656,0.097749136,No Change,Relationship_Status
2049,0.100201233,0.058943304,0.169576527,No Change,Relationship_Status
2054,0.094726065,0.063280667,0.140509953,No Change,Relationship_Status
2059,0.090411329,0.058897328,0.138542413,No Change,Relationship_Status
2064,0.067087515,0.046327405,0.096834712,No Change,Relationship_Status
2069,0.084921078,0.057857348,0.123026899,No Change,Relationship_Status
2074,0.081534021,0.054194596,0.121777776,No Change,Relationship_Status
2079,0.076006888,0.0539311,0.106713987,No Change,Relationship_Status
2084,0.080901944,0.056103597,0.115840895,No Change,Relationship_Status
2089,0.05784278,0.038658775,0.085908095,No Change,Relationship_Status
2094,0.075108719,0.049229771,0.112573908,No Change,Relationship_Status
2099,0.132101892,0.095854892,0.179259657,No Change,Relationship_Status
2104,0.128817067,0.079094239,0.202977587,No Change,Relationship_Status
2109,0.085348133,0.057092147,0.126124676,No Change,Relationship_Status
2114,0.081787874,0.054754866,0.121062834,No Change,Relationship_Status
2119,0.105295493,0.077879781,0.141012297,No Change,Relationship_Status
2124,0.144841417,0.103306244,0.199626762,No Change,Relationship_Status
2129,0.06756882,0.045094061,0.10000224,No Change,Relationship_Status
2134,0.086654864,0.053564173,0.138189875,No Change,Relationship_Status
2139,0.107628762,0.0702362,0.161519723,No Change,Relationship_Status
2144,0.095911867,0.069648947,0.130686801,No Change,Relationship_Status
2149,0.068518903,0.042892191,0.108856465,No Change,Relationship_Status
2154,0.054884487,0.039508721,0.075828575,No Change,Relationship_Status
2159,0.077361017,0.051519643,0.114660898,No Change,Relationship_Status
2164,0.066168672,0.04173836,0.103356219,No Change,Relationship_Status
2174,0.07126636,0.041298758,0.125344165,No Change,Relationship_Status
2184,0.158862058,0.109927002,0.223990987,No Change,Relationship_Status
2189,0.12711387,0.082063979,0.193137517,No Change,Relationship_Status
2194,0.160202937,0.100882613,0.244689517,No Change,Relationship_Status
2199,0.044376192,0.026234123,0.075372987,No Change,Relationship_Status
2209,0.09666368,0.065725523,0.140359952,No Change,Relationship_Status
2214,0.116409154,0.080619626,0.164465432,No Change,Relationship_Status
2219,0.098207556,0.068184733,0.138892002,No Change,Relationship_Status
2224,0.083073104,0.054081842,0.125666477,No Change,Relationship_Status
2229,0.111931803,0.080378137,0.153511188,No Change,Relationship_Status
2234,0.095214356,0.064300461,0.139863982,No Change,Relationship_Status
2239,0.157932614,0.099393524,0.241915567,No Change,Relationship_Status
2244,0.153630936,0.072356641,0.293717648,No Change,Relationship_Status
2249,0.099007127,0.065368104,0.148931205,No Change,Relationship_Status
2254,0.0963456,0.062546251,0.144961896,No Change,Relationship_Status
2259,0.099115458,0.069567289,0.139388397,No Change,Relationship_Status
2264,0.116903285,0.080670474,0.167113131,No Change,Relationship_Status
2269,0.071050752,0.045738096,0.109313046,No Change,Relationship_Status
2274,0.089544677,0.060033014,0.132426161,No Change,Relationship_Status
2279,0.032040075,0.012900084,0.077352882,No Change,Relationship_Status
2284,0.106674781,0.073012607,0.153945356,No Change,Relationship_Status
2289,0.070785915,0.040496895,0.120456001,No Change,Relationship_Status
2294,0.053916657,0.028073042,0.101077296,No Change,Relationship_Status
2304,0.121802462,0.076541699,0.188091494,No Change,Relationship_Status
2309,0.077834145,0.044450785,0.132887992,No Change,Relationship_Status
2314,0.072333734,0.052835735,0.098280478,No Change,Relationship_Status
2319,0.082797498,0.054025731,0.12486927,No Change,Relationship_Status
2324,0.175029146,0.113453161,0.260215806,No Change,Relationship_Status
2329,0.035205815,0.021512307,0.057139121,No Change,Relationship_Status
2339,0.144474335,0.093831496,0.219363759,No Change,Relationship_Status
2349,0.025205319,0.014848483,0.042526405,No Change,Relationship_Status
2359,0.075978695,0.051135907,0.113374908,No Change,Relationship_Status
2364,0.137574562,0.094662352,0.199981626,No Change,Relationship_Status
2369,0.090903225,0.059017622,0.137469639,No Change,Relationship_Status
2384,0.139351839,0.083767222,0.220080194,No Change,Relationship_Status
2389,0.080864636,0.05633723,0.115024483,No Change,Relationship_Status
2399,0.103836385,0.069094448,0.153148399,No Change,Relationship_Status
2409,0.07594827,0.049602518,0.11459992,No Change,Relationship_Status
2414,0.141906138,0.089024077,0.220540619,No Change,Relationship_Status
2424,0.085065794,0.056862229,0.124664554,No Change,Relationship_Status
2429,0.090297519,0.060544147,0.136410689,No Change,Relationship_Status
2434,0.09963874,0.071392992,0.137754452,No Change,Relationship_Status
2449,0.094496546,0.06150366,0.143859633,No Change,Relationship_Status
